"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"CHOLAFIN","1,664.00","1,667.00","1,638.30","1,664.00","1,648.70","-","-15.30","-0.92","10,68,908","176.85","1,831.50","1,169.80","-2.10","30.71"
"NTPCGREEN","92.50","92.50","89.76","91.17","90.30","-","-0.87","-0.95","23,94,675","21.71","120.69","84.55","-0.20","-20.76"
"FEDERALBNK","283.20","284.85","277.55","282.20","279.50","-","-2.70","-0.96","1,21,20,387","340.92","287.20","172.66","4.94","46.53"
"RECLTD","367.25","370.65","360.50","366.20","362.70","-","-3.50","-0.96","92,32,847","337.12","479.00","330.95","2.02","-21.79"
"SIEMENS","2,928.00","2,942.60","2,890.00","2,928.20","2,900.00","-","-28.20","-0.96","2,81,797","81.93","6,146.00","2,450.00","-7.46","-50.48"
"ASTRAL","1,413.00","1,425.30","1,378.00","1,413.20","1,399.50","-","-13.70","-0.97","4,18,236","58.40","1,593.50","1,232.30","-2.34","-4.91"
"ITCHOTELS","184.80","184.80","181.50","184.80","183.00","-","-1.80","-0.97","19,10,693","34.97","261.62","155.10","-6.41","-"
"HAL","4,375.00","4,375.00","4,294.40","4,353.20","4,310.00","-","-43.20","-0.99","7,04,843","304.75","5,165.00","3,046.05","-2.31","10.30"
"COLPAL","2,185.00","2,185.90","2,158.00","2,179.60","2,158.00","-","-21.60","-0.99","3,42,718","74.35","2,975.00","2,033.00","2.85","-21.84"
"DIVISLAB","6,099.50","6,145.00","5,987.00","6,071.00","6,009.50","-","-61.50","-1.01","4,60,503","277.87","7,071.50","4,955.00","-7.18","3.42"
"BOSCHLTD","35,865.00","35,865.00","35,140.00","35,710.00","35,350.00","-","-360.00","-1.01","26,686","94.50","41,945.00","25,921.60","-2.86","15.31"
"BSE","2,722.00","2,742.00","2,677.90","2,708.60","2,680.00","-","-28.60","-1.06","21,60,443","583.25","3,030.00","1,227.33","-1.90","-53.37"
"WIPRO","242.30","243.55","237.85","240.65","238.05","-","-2.60","-1.08","1,35,46,802","325.01","324.60","228.00","-12.16","-22.87"
"RELIANCE","1,401.80","1,407.00","1,381.00","1,402.50","1,387.00","-","-15.50","-1.11","98,37,802","1,368.75","1,611.80","1,114.85","-11.75","8.53"
"DABUR","525.35","533.00","517.90","525.35","519.50","-","-5.85","-1.11","23,52,107","124.14","577.00","433.30","5.24","-0.29"
"EICHERMOT","7,088.50","7,095.00","6,950.00","7,049.00","6,970.00","-","-79.00","-1.12","3,65,996","256.59","7,613.50","4,646.00","-4.52","39.19"
"LT","3,798.00","3,799.40","3,720.10","3,793.80","3,750.00","-","-43.80","-1.15","18,98,703","711.62","4,195.00","2,965.30","-7.76","6.41"
"PATANJALI","513.00","515.65","504.90","511.00","505.10","-","-5.90","-1.15","38,25,228","195.10","670.33","493.25","-7.56","-72.57"
"LUPIN","2,167.00","2,178.00","2,130.30","2,163.20","2,138.00","-","-25.20","-1.16","5,78,417","124.25","2,226.30","1,795.20","1.12","-0.09"
"BEL","419.00","419.00","408.50","417.30","412.40","-","-4.90","-1.17","1,27,15,222","524.74","436.00","240.25","2.83","51.91"
"TATAELXSI","5,474.00","5,507.50","5,374.50","5,464.00","5,400.00","-","-64.00","-1.17","1,94,177","105.45","6,735.00","4,700.00","-0.36","-12.29"
"SHREECEM","27,455.00","27,555.00","26,935.00","27,430.00","27,105.00","-","-325.00","-1.18","24,439","66.51","32,490.00","24,862.55","4.09","6.75"
"MUTHOOTFIN","3,931.20","3,934.60","3,796.70","3,861.90","3,815.00","-","-46.90","-1.21","4,81,529","186.47","4,028.30","1,965.00","-0.14","73.06"
"COALINDIA","424.00","425.80","415.40","423.20","418.05","-","-5.15","-1.22","65,20,896","273.71","442.00","349.25","4.50","10.34"
"RVNL","331.00","334.80","323.40","329.00","325.00","-","-4.00","-1.22","67,52,882","222.41","501.80","301.20","-4.89","-20.31"
"INDUSTOWER","419.20","422.15","410.00","419.20","414.05","-","-5.15","-1.23","46,65,531","193.65","454.95","312.55","-0.29","15.70"
"ABB","4,760.00","4,775.00","4,668.50","4,755.50","4,696.00","-","-59.50","-1.25","1,14,255","53.78","6,488.95","4,637.50","-9.79","-25.24"
"BPCL","356.00","361.90","348.20","354.15","349.70","-","-4.45","-1.26","53,38,663","189.45","388.15","234.01","-5.64","25.77"
