"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"PPLPHARMA","157.00","157.15","150.21","156.50","151.98","-","-4.52","-2.89","27,45,484","41.90","251.95","150.21","-14.94","-37.51"
"J&KBANK","107.95","108.06","103.77","107.09","104.00","-","-3.09","-2.89","32,45,025","34.32","117.25","87.30","4.07","14.75"
"LLOYDSME","1,157.90","1,158.00","1,111.00","1,152.10","1,118.50","-","-33.60","-2.92","2,77,168","31.45","1,612.00","942.15","-19.70","-19.07"
"OLAELEC","33.29","33.30","31.72","32.97","32.00","-","-0.97","-2.94","4,06,87,720","131.87","80.80","30.76","-8.06","-57.00"
"TRIDENT","26.25","26.30","25.05","26.12","25.34","-","-0.78","-2.99","64,18,372","16.42","34.62","23.11","-6.52","-19.47"
"TTML","43.40","43.45","42.00","43.48","42.18","-","-1.30","-2.99","12,63,690","5.39","81.12","41.90","-14.46","-44.14"
"BANKBARODA","306.45","306.45","294.60","305.30","296.10","-","-9.20","-3.01","78,10,191","234.09","313.35","190.70","1.25","29.67"
"SCI","208.25","208.60","200.31","207.44","201.20","-","-6.24","-3.01","9,46,438","19.31","280.50","138.26","-6.92","2.22"
"GLAXO","2,381.90","2,420.00","2,307.60","2,380.20","2,308.00","-","-72.20","-3.03","86,873","20.25","3,515.70","1,921.00","-7.47","9.75"
"FACT","810.00","818.35","778.90","805.40","781.00","-","-24.40","-3.03","86,330","6.89","1,112.00","565.00","-11.96","-16.86"
"TRITURBINE","478.20","479.45","460.10","476.20","461.75","-","-14.45","-3.03","1,40,568","6.57","710.00","454.10","-14.04","-31.62"
"PFIZER","4,723.30","4,723.30","4,569.00","4,723.30","4,580.00","-","-143.30","-3.03","7,285","3.39","5,993.00","3,701.00","-9.41","-4.20"
"HONAUT","32,645.00","32,655.00","31,185.00","32,390.00","31,400.00","-","-990.00","-3.06","6,196","19.57","42,100.00","31,025.00","-5.94","-22.52"
"IIFL","550.00","567.90","519.05","538.75","522.20","-","-16.55","-3.07","1,40,85,105","770.55","675.00","279.80","-9.01","35.19"
"HINDPETRO","430.00","431.70","413.75","427.70","414.50","-","-13.20","-3.09","61,40,298","259.81","508.45","287.55","-12.68","12.09"
"CONCOR","495.95","497.85","478.00","494.35","479.00","-","-15.35","-3.11","20,67,105","100.92","652.04","478.00","-6.41","-36.55"
"GODFRYPHLP","2,067.10","2,078.00","1,990.00","2,064.10","2,000.00","-","-64.10","-3.11","2,44,269","49.39","3,947.00","1,370.82","-29.94","-52.83"
"MINDACORP","560.00","560.00","537.45","564.55","547.00","-","-17.55","-3.11","4,02,595","21.84","619.95","445.05","-9.10","-4.88"
"BIKAJI","672.70","672.75","649.50","672.70","651.55","-","-21.15","-3.14","1,50,561","9.85","818.70","558.80","-12.85","-5.44"
"MOTILALOFS","775.05","784.40","746.10","773.80","749.40","-","-24.40","-3.15","7,40,843","56.59","1,097.10","513.00","-14.76","3.60"
"AXISBANK","1,297.00","1,299.00","1,248.00","1,294.80","1,253.90","-","-40.90","-3.16","88,85,549","1,128.62","1,327.00","933.50","2.69","31.14"
"AMBER","5,742.00","5,779.50","5,544.00","5,732.00","5,551.00","-","-181.00","-3.16","2,97,126","167.17","8,626.00","5,235.00","-16.36","-11.42"
"GRSE","2,311.00","2,319.00","2,214.80","2,301.80","2,229.00","-","-72.80","-3.16","5,38,599","122.32","3,538.40","1,184.90","-7.68","44.87"
"PVRINOX","960.50","964.00","923.10","957.40","927.10","-","-30.30","-3.16","3,52,758","33.09","1,249.70","830.00","-9.14","-12.88"
"ABLBL","106.60","106.95","102.25","106.50","103.13","-","-3.37","-3.16","21,92,555","23.02","175.00","102.25","-14.05","-"
"INOXWIND","107.50","107.50","103.12","106.89","103.50","-","-3.39","-3.17","81,54,566","86.01","199.01","103.12","-18.52","-33.72"
"OLECTRA","1,023.90","1,032.70","985.00","1,020.80","988.40","-","-32.40","-3.17","6,60,610","66.02","1,714.20","985.00","-17.39","-30.24"
"BLS","285.90","287.35","273.35","284.15","275.00","-","-9.15","-3.22","7,24,443","20.25","465.65","273.35","-14.71","-39.75"
"MEDANTA","1,076.00","1,076.00","1,021.80","1,064.40","1,030.00","-","-34.40","-3.23","1,04,315","10.86","1,456.50","1,001.00","-13.30","-1.34"
"ARE&M","856.70","859.35","825.90","854.65","826.85","-","-27.80","-3.25","2,63,226","22.16","1,109.00","825.90","-10.82","-22.03"
"ABFRL","64.00","64.18","61.20","63.69","61.60","-","-2.09","-3.28","77,41,505","48.19","295.70","61.20","-21.61","-77.91"
"SAILIFE","820.00","830.45","791.10","826.05","798.95","-","-27.10","-3.28","3,08,697","25.03","983.35","636.10","-11.84","14.85"
"JKTYRE","522.80","524.95","502.65","520.20","503.05","-","-17.15","-3.30","8,88,416","45.91","528.95","243.00","-0.44","46.71"
"VTL","418.10","418.10","401.05","416.05","402.30","-","-13.75","-3.30","88,011","3.59","539.90","361.10","-9.10","-15.85"
"CUMMINSIND","4,108.00","4,108.00","3,917.80","4,067.80","3,933.30","-","-134.50","-3.31","4,41,947","176.40","4,615.00","2,580.00","-12.72","36.29"
"EIDPARRY","914.00","919.70","875.00","914.00","883.70","-","-30.30","-3.32","2,37,088","21.13","1,246.80","639.00","-17.35","7.33"
"YESBANK","21.73","21.76","20.80","21.63","20.91","-","-0.72","-3.33","12,04,90,912","255.68","24.30","16.02","-3.77","14.01"
"PGEL","527.00","545.85","507.65","530.40","512.70","-","-17.70","-3.34","19,60,594","103.08","1,008.00","465.00","-11.40","-32.52"
"AUBANK","1,005.00","1,006.90","961.30","1,000.55","967.00","-","-33.55","-3.35","27,52,861","269.59","1,029.95","478.35","-1.45","59.84"
"PERSISTENT","6,360.00","6,360.00","6,105.50","6,320.50","6,108.00","-","-212.50","-3.36","4,99,112","308.87","6,599.00","4,148.95","-5.15","8.30"
"TORNTPOWER","1,321.40","1,322.00","1,267.20","1,321.40","1,277.00","-","-44.40","-3.36","1,65,716","21.32","1,640.00","1,188.00","-1.40","-8.58"
"RAMCOCEM","1,087.00","1,087.00","1,042.20","1,082.60","1,046.00","-","-36.60","-3.38","3,21,463","34.42","1,209.00","788.20","0.62","21.42"
"MGL","1,113.50","1,113.90","1,073.10","1,116.10","1,078.00","-","-38.10","-3.41","1,17,812","12.77","1,586.90","1,040.20","-5.96","-15.87"
"RHIM","432.50","435.65","410.75","432.60","417.80","-","-14.80","-3.42","1,99,185","8.37","547.90","376.45","-7.26","-13.48"
"ZENSARTECH","731.35","739.50","697.55","722.30","697.55","-","-24.75","-3.43","5,65,176","40.47","984.95","535.85","-4.74","-6.04"
"AFCONS","345.60","349.40","331.25","345.65","333.80","-","-11.85","-3.43","2,94,504","9.98","513.55","331.25","-11.09","-31.56"
"MRF","1,42,675.00","1,42,850.00","1,36,800.00","1,42,275.00","1,37,305.00","-","-4,970.00","-3.49","7,285","101.30","1,63,600.00","1,02,124.05","-10.36","23.19"
"NEWGEN","649.00","650.00","620.15","648.40","625.75","-","-22.65","-3.49","4,97,938","31.35","1,377.15","617.55","-26.80","-49.41"
"ELGIEQUIP","442.00","444.15","422.80","439.35","424.00","-","-15.35","-3.49","1,88,655","8.12","608.40","401.00","-9.66","-23.94"
"JBCHEPHARM","1,907.00","1,907.00","1,833.80","1,901.60","1,835.00","-","-66.60","-3.50","1,32,508","24.75","1,939.00","1,385.75","2.29","2.33"
"CIPLA","1,372.20","1,385.90","1,303.00","1,370.40","1,322.30","-","-48.10","-3.51","65,90,032","880.59","1,673.00","1,303.00","-12.37","-8.64"
"MAPMYINDIA","1,351.00","1,358.90","1,293.30","1,346.00","1,298.60","-","-47.40","-3.52","1,72,277","22.76","2,166.70","1,293.30","-24.57","-21.37"
"INTELLECT","926.70","926.75","890.00","923.55","891.00","-","-32.55","-3.52","2,08,090","18.72","1,255.00","577.40","-12.73","0.49"
"TIINDIA","2,300.00","2,300.10","2,210.10","2,296.80","2,215.00","-","-81.80","-3.56","3,29,759","73.75","3,419.90","2,210.10","-14.55","-31.37"
"KEC","662.05","664.70","626.40","657.40","634.00","-","-23.40","-3.56","2,95,325","19.06","947.00","626.40","-14.56","-28.59"
"JIOFIN","264.00","266.25","252.25","262.60","253.20","-","-9.40","-3.58","1,48,57,605","382.05","338.60","198.65","-15.33","-3.77"
"ENRIN","2,211.00","2,216.40","2,115.00","2,202.80","2,124.00","-","-78.80","-3.58","7,71,845","166.73","3,625.00","2,115.00","-18.05","-"
"NBCC","99.00","99.29","94.62","98.68","95.15","-","-3.53","-3.58","1,34,06,785","129.03","130.70","70.80","-18.22","2.92"
"BHEL","255.55","255.55","241.65","251.55","242.50","-","-9.05","-3.60","68,47,147","169.00","305.90","176.00","-13.98","18.03"
"ACMESOLAR","207.70","208.86","198.51","206.75","199.30","-","-7.45","-3.60","3,36,073","6.84","324.30","167.75","-15.67","-6.34"
"CHOICEIN","785.00","785.80","754.20","783.45","755.00","-","-28.45","-3.63","3,48,010","26.69","860.50","438.45","-5.91","41.99"
"JPPOWER","15.34","15.45","14.62","15.31","14.75","-","-0.56","-3.66","3,88,47,511","58.04","27.70","12.36","-17.04","-9.56"
"HEG","550.00","556.00","526.70","547.95","527.85","-","-20.10","-3.67","6,50,372","35.17","672.00","331.25","-1.87","27.08"
"GMRAIRPORT","95.23","95.39","90.98","95.10","91.58","-","-3.52","-3.70","99,86,400","92.33","110.36","67.75","-13.04","24.98"
"ASTERDM","576.00","581.70","552.40","576.30","555.00","-","-21.30","-3.70","3,28,424","18.43","732.20","387.10","-7.05","11.51"
"BLUEJET","457.50","457.50","423.00","453.55","436.65","-","-16.90","-3.73","3,48,855","15.37","1,027.80","423.00","-21.31","-22.60"
"GRAPHITE","641.00","648.00","607.00","635.95","612.00","-","-23.95","-3.77","7,17,328","45.04","685.00","365.75","6.94","24.06"
"GODREJIND","1,000.00","1,004.60","965.00","1,005.10","967.20","-","-37.90","-3.77","38,475","3.79","1,390.00","766.00","-3.19","10.81"
"PRAJIND","294.15","294.20","282.00","294.15","283.00","-","-11.15","-3.79","6,61,459","18.91","765.55","282.00","-15.71","-61.68"
"GPIL","251.60","251.60","241.00","250.55","241.00","-","-9.55","-3.81","8,59,009","21.08","290.00","145.75","-6.60","31.83"
"POLYCAB","7,050.00","7,050.00","6,705.50","6,999.00","6,731.00","-","-268.00","-3.83","3,68,113","251.10","7,948.00","4,555.00","-12.07","9.05"
"ZEEL","85.25","85.25","80.99","85.07","81.80","-","-3.27","-3.84","1,07,83,093","88.64","151.70","80.99","-11.40","-31.00"
"JYOTICNC","846.40","847.80","795.00","832.25","800.00","-","-32.25","-3.88","3,00,256","24.31","1,330.00","750.10","-17.07","-34.15"
"LATENTVIEW","408.00","408.00","379.00","405.80","390.05","-","-15.75","-3.88","3,26,068","12.82","517.50","341.20","-15.85","-13.16"
"LEMONTREE","129.50","130.36","123.55","129.22","124.17","-","-5.05","-3.91","41,45,408","52.22","180.68","117.51","-23.70","-10.62"
"INDIGO","4,878.00","4,878.00","4,686.50","4,909.00","4,715.00","-","-194.00","-3.95","36,68,328","1,748.48","6,232.50","3,945.00","-8.77","17.28"
"PNB","126.50","126.51","119.55","125.16","120.14","-","-5.02","-4.01","1,78,68,644","218.34","135.15","85.46","-0.62","22.35"
"CAMS","709.20","717.95","675.10","707.75","679.40","-","-28.35","-4.01","20,07,665","138.93","875.00","606.21","-10.63","-83.33"
"JWL","316.50","317.40","301.15","315.55","302.85","-","-12.70","-4.02","19,27,811","59.67","485.90","247.15","-9.57","-35.86"
"WELCORP","759.80","763.80","728.60","759.10","728.60","-","-30.50","-4.02","2,69,356","19.98","994.00","664.30","-10.14","-6.30"
"CGPOWER","574.00","576.20","547.35","574.25","551.00","-","-23.25","-4.05","38,68,313","215.35","797.55","517.70","-17.59","-13.83"
"BANKINDIA","166.16","166.30","159.06","166.42","159.64","-","-6.78","-4.07","1,53,96,336","249.96","168.40","92.66","13.32","61.21"
"ABREL","1,362.70","1,362.70","1,280.00","1,346.00","1,291.00","-","-55.00","-4.09","2,40,373","31.38","2,537.90","1,280.00","-25.18","-30.19"
"CYIENT","1,132.00","1,137.10","1,072.20","1,134.40","1,087.90","-","-46.50","-4.10","7,38,409","81.09","1,807.00","1,072.20","-5.15","-36.45"
"TARIL","243.70","244.15","231.00","241.95","232.00","-","-9.95","-4.11","25,20,464","59.48","594.00","230.10","-22.90","-77.06"
"DLF","620.00","622.00","586.65","613.30","588.00","-","-25.30","-4.13","1,07,92,256","651.37","886.80","586.65","-15.24","-17.56"
"GMDCLTD","541.65","547.00","515.10","539.25","516.90","-","-22.35","-4.14","18,15,399","96.59","651.00","226.59","-1.72","66.15"
"JBMA","555.00","557.90","525.30","551.95","529.00","-","-22.95","-4.16","4,31,556","23.23","824.00","489.80","-8.47","-65.18"
"WELSPUNLIV","125.80","125.80","120.00","125.56","120.30","-","-5.26","-4.19","14,17,728","17.24","154.70","104.80","-11.81","-19.08"
"ITI","292.00","292.00","277.00","290.70","278.50","-","-12.20","-4.20","3,02,733","8.61","372.85","234.04","-9.89","-20.75"
"KAYNES","3,548.40","3,565.00","3,365.60","3,527.20","3,377.00","-","-150.20","-4.26","11,91,544","411.11","7,705.00","3,365.60","-18.39","-36.85"
"IFCI","58.92","59.10","56.00","58.80","56.15","-","-2.65","-4.51","1,37,21,630","79.11","74.50","36.20","6.38","0.88"
"CREDITACC","1,435.00","1,463.80","1,373.70","1,449.80","1,384.00","-","-65.80","-4.54","45,22,919","641.34","1,496.70","750.20","6.99","45.12"
"EMCURE","1,558.40","1,562.30","1,410.00","1,558.40","1,487.40","-","-71.00","-4.56","1,38,094","21.33","1,585.60","889.00","7.31","13.36"
"LODHA","945.50","947.90","892.70","945.50","900.40","-","-45.10","-4.77","31,43,100","286.92","1,531.00","892.70","-16.85","-16.42"
"SAPPHIRE","193.90","195.00","183.10","193.80","184.40","-","-9.40","-4.85","5,38,588","10.08","368.00","183.10","-25.24","-40.39"
"FLUOROCHEM","3,260.00","3,262.70","3,085.10","3,250.10","3,092.10","-","-158.00","-4.86","81,929","25.69","4,083.55","3,085.10","-13.83","-15.02"
"PCBL","280.05","280.05","262.55","277.95","264.30","-","-13.65","-4.91","6,19,159","16.69","444.15","259.55","-14.19","-26.99"
"GODREJPROP","1,638.00","1,638.00","1,532.60","1,620.40","1,540.00","-","-80.40","-4.96","24,61,081","387.56","2,522.00","1,532.60","-23.68","-31.21"
"AMBUJACEM","546.65","548.50","511.10","546.60","519.40","-","-27.20","-4.98","64,89,381","339.01","624.95","455.00","-5.17","-3.36"
"METROPOLIS","1,885.00","1,903.00","1,791.00","1,885.30","1,791.20","-","-94.10","-4.99","47,123","8.65","2,263.00","1,315.00","-4.86","-1.95"
"CRAFTSMAN","7,650.00","7,654.50","7,123.50","7,623.50","7,242.50","-","-381.00","-5.00","20,339","14.90","8,069.00","3,700.00","1.54","57.66"
"DEVYANI","121.17","121.45","114.00","120.35","114.28","-","-6.07","-5.04","25,82,161","30.20","194.00","114.00","-19.34","-37.06"
"ADANIPOWER","141.00","142.90","128.10","140.92","133.80","-","-7.12","-5.05","5,24,34,571","703.72","182.70","92.40","-7.86","-74.70"
"SUMICHEM","439.45","440.95","413.55","439.45","416.80","-","-22.65","-5.15","2,68,338","11.51","665.00","410.45","-8.97","-12.42"
"DATAPATTNS","2,304.00","2,304.00","2,167.00","2,293.40","2,175.00","-","-118.40","-5.16","4,52,250","100.45","3,268.80","1,351.15","-17.88","-0.79"
"RRKABEL","1,420.00","1,424.00","1,340.30","1,424.70","1,350.20","-","-74.50","-5.23","1,14,569","15.77","1,562.60","853.55","-11.45","6.27"
"ENGINERSIN","177.21","177.45","166.40","176.34","167.06","-","-9.28","-5.26","27,91,086","47.47","255.45","142.20","-16.37","-3.51"
"ATGL","550.65","550.65","507.05","548.00","518.65","-","-29.35","-5.36","21,82,806","113.53","798.00","507.05","-8.16","-21.04"
"RPOWER","30.40","30.40","28.00","29.97","28.32","-","-1.65","-5.51","5,40,23,006","155.48","76.49","28.00","-22.08","-28.34"
"JINDALSAW","185.60","188.34","175.50","187.98","177.50","-","-10.48","-5.58","63,39,965","115.67","286.40","153.00","5.38","-29.62"
"UTIAMC","1,030.10","1,036.90","972.10","1,029.60","972.10","-","-57.50","-5.58","1,39,259","13.87","1,494.80","905.00","-13.87","-20.77"
"PNBHOUSING","860.25","866.25","806.00","860.25","812.00","-","-48.25","-5.61","38,07,984","314.19","1,141.90","746.70","-12.91","-10.87"
"HUDCO","207.25","207.74","193.96","207.11","195.50","-","-11.61","-5.61","73,27,876","145.30","253.73","158.85","-9.31","-13.85"
"ETERNAL","276.95","277.00","257.70","275.90","260.05","-","-15.85","-5.74","8,57,65,429","2,268.15","368.45","194.80","-9.02","-"
"KAJARIACER","993.50","997.00","924.80","993.50","936.35","-","-57.15","-5.75","3,83,467","36.35","1,321.90","758.70","-8.02","-9.45"
"TEJASNET","324.65","324.80","300.00","323.10","303.90","-","-19.20","-5.94","18,23,137","56.74","1,125.00","300.00","-33.02","-72.27"
"ANANTRAJ","536.75","536.80","497.80","537.70","503.25","-","-34.45","-6.41","29,01,719","148.02","871.95","376.15","-10.18","-40.07"
"INDIACEM","459.20","459.90","426.80","459.20","429.50","-","-29.70","-6.47","7,83,486","34.24","485.80","238.85","-2.31","34.99"
"FORCEMOT","20,740.00","20,900.00","19,000.00","20,695.00","19,340.00","-","-1,355.00","-6.55","81,262","161.81","21,990.00","6,125.00","4.73","196.58"
"AIIL","557.00","559.00","516.50","555.00","517.50","-","-37.50","-6.76","5,64,158","30.17","683.00","265.10","-81.91","-70.78"
"ADANIPORTS","1,417.00","1,417.00","1,292.00","1,414.20","1,314.90","-","-99.30","-7.02","63,80,222","849.86","1,549.00","1,010.75","-12.40","18.70"
"ONESOURCE","1,530.00","1,536.60","1,401.00","1,546.30","1,430.00","-","-116.30","-7.52","7,27,984","105.02","2,248.00","1,209.95","-17.26","-"
"POONAWALLA","448.65","448.65","410.50","447.70","414.00","-","-33.70","-7.53","24,94,967","105.93","570.40","267.20","-12.00","26.69"
"PREMIERENE","725.00","738.00","675.20","739.75","680.00","-","-59.75","-8.08","59,67,336","420.78","1,180.00","675.20","-22.41","-34.24"
"PAYTM","1,261.90","1,303.80","1,130.00","1,260.50","1,155.00","-","-105.50","-8.37","1,93,57,013","2,273.07","1,381.80","651.50","-15.03","35.35"
"SYNGENE","563.00","597.95","539.10","592.60","540.00","-","-52.60","-8.88","41,38,289","234.44","862.35","539.10","-17.42","-34.34"
"ADANIENSOL","925.00","925.00","803.10","924.80","825.80","-","-99.00","-10.71","76,23,697","641.84","1,067.70","639.45","-18.29","1.23"
"ADANIENT","2,080.50","2,082.50","1,848.00","2,086.40","1,861.80","-","-224.60","-10.76","74,92,631","1,438.62","2,616.50","1,848.00","-17.10","-21.56"
"ADANIGREEN","909.00","909.00","765.00","904.30","779.40","-","-124.90","-13.81","2,29,73,223","1,846.86","1,177.55","758.00","-24.00","-25.09"
